Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Day,DayOfWeek,Cost_Per_KM,Risk_LeadTime,Weight_Per_KM,Risk_Reliability,High_Risk,Prediction,Probability,Recommended_Action
5,5,1,4,7296.05,18.15,3.72,1.3,2,0.562,43.18,1,2025,11,17,1,0.0005098649269125,56.134,0.0024876474256618,0.5693999999999999,0,1,0.9509937,Prioritize Shipment
4,7,1,1,14995.91,67.57,3.7,6.6,4,0.791,41.67,1,2024,12,4,6,0.0002467339427884,275.022,0.0045058952741114,1.3793999999999995,0,1,0.8631108,Prioritize Shipment
2,7,0,4,8553.76,397.71,1.38,0.9,2,0.603,3.83,1,2024,11,17,3,0.000161332560184,3.447,0.046495342399132,0.3573,0,1,0.8461295,Prioritize Shipment
5,2,0,1,14199.1,53.05,2.61,9.0,2,0.832,8.43,1,2024,5,7,5,0.0001838144671141,75.87,0.0037361522913424,1.5120000000000005,1,1,0.92124546,Prioritize Shipment
7,3,3,2,4086.55,438.69,1.5,6.5,2,0.667,60.7,1,2025,6,3,5,0.0003670577871309,394.55,0.1073497204243188,2.1645,0,1,0.96833986,Prioritize Shipment
0,2,0,0,9289.53,325.13,3.22,3.0,2,0.531,2.85,1,2024,11,30,2,0.0003466267938205,8.55,0.0349996178493422,1.407,0,1,0.8870696,Prioritize Shipment
6,3,1,3,10237.81,25.61,4.06,2.4,2,0.517,64.07,1,2024,7,15,1,0.0003965691881369,153.76799999999997,0.0025015115537404,1.1592,0,1,0.95597064,Prioritize Shipment
0,3,1,0,11698.62,68.7,1.73,8.1,4,0.959,34.04,1,2025,11,11,5,0.000147880690201,275.724,0.0058724875241695,0.3321000000000003,1,1,0.8525231,Prioritize Shipment
5,1,2,4,8633.6,305.58,3.13,0.6,2,0.781,41.5,1,2025,9,22,1,0.0003625370644922,24.9,0.0353942735359525,0.1314,0,1,0.94069016,Prioritize Shipment
1,8,3,1,13211.48,417.65,3.67,3.5,4,0.705,64.01,1,2025,8,5,5,0.0002777887110301,224.03500000000005,0.0316126580822133,1.0325000000000002,0,1,0.807974,Prioritize Shipment
7,3,0,1,2443.22,57.14,1.55,9.2,2,0.702,1.41,1,2025,2,19,6,0.0006344086901711,12.971999999999998,0.0233871693912132,2.7416,1,1,0.9328225,Prioritize Shipment
3,0,3,3,11449.49,138.27,2.22,9.2,4,0.551,69.65,1,2024,1,1,1,0.0001938950992576,640.78,0.0120765204389016,4.130799999999999,1,1,0.90855616,Prioritize Shipment
4,6,1,3,9494.49,319.91,4.41,9.1,4,0.566,29.34,1,2024,11,7,4,0.000464479924672,266.994,0.0336942795242293,3.9494,1,1,0.89618003,Prioritize Shipment
4,2,2,1,3587.98,498.84,4.36,2.2,2,0.523,19.23,1,2024,8,3,2,0.0012151684234583,42.306,0.1390308753114565,1.0494,0,1,0.88542175,Prioritize Shipment
7,1,3,4,6187.54,348.65,4.01,5.1,2,0.84,87.17,1,2024,11,25,1,0.0006480766184945,444.567,0.0563471104833261,0.8160000000000001,0,1,0.9686858,Prioritize Shipment
0,4,2,4,7952.85,487.83,3.28,8.7,2,0.856,54.82,1,2025,11,22,2,0.0004124307638142,476.934,0.0613402742413097,1.2528,1,1,0.966354,Prioritize Shipment
2,8,2,3,11862.97,33.57,3.99,5.7,2,0.581,71.46,1,2024,8,6,5,0.0003363407308625,407.322,0.0028298141190612,2.3883,0,1,0.9684364,Prioritize Shipment
0,6,2,4,6249.87,411.1,2.18,8.8,2,0.507,42.3,1,2025,6,7,2,0.0003488072551909,372.24,0.0657773681692579,4.3384,1,1,0.9656123,Prioritize Shipment
6,0,2,0,13935.52,491.26,4.18,6.6,4,0.836,32.97,1,2024,10,17,4,0.0002999529260479,217.602,0.0352523623086903,1.0824000000000005,0,1,0.8067565,Prioritize Shipment
2,4,0,3,4244.54,220.13,3.92,7.5,2,0.859,2.29,1,2025,11,10,1,0.0009235394176989,17.175,0.0518619214331823,1.0575,1,1,0.91926587,Prioritize Shipment
4,2,2,1,5266.9,351.05,3.03,5.5,2,0.612,31.31,1,2024,4,5,0,0.0005752909681216,172.20499999999998,0.0666521103495414,2.134,0,1,0.92529356,Prioritize Shipment
1,5,3,4,9684.31,230.21,2.95,1.1,2,0.726,114.07,1,2024,8,28,6,0.0003046164362768,125.477,0.023771440608572,0.3014,0,1,0.9543806,Prioritize Shipment
0,6,0,1,2702.59,320.9,1.66,0.3,2,0.758,0.88,1,2024,5,30,4,0.000614225613208,0.264,0.1187379513725722,0.0726,0,1,0.82294655,Prioritize Shipment
6,0,0,3,13503.43,180.67,4.04,1.1,2,0.543,6.26,1,2025,9,17,6,0.0002991832445534,6.886,0.0133795635627392,0.5027,0,1,0.87830514,Prioritize Shipment
3,2,2,0,7372.44,239.46,3.51,2.9,2,0.589,39.25,1,2024,3,15,0,0.0004760974656965,113.825,0.032480427104188,1.1919,0,1,0.94946504,Prioritize Shipment
1,2,3,2,2998.64,341.57,3.21,8.4,4,0.747,17.22,1,2025,2,28,0,0.0010704852866632,144.648,0.1139083050983112,2.1252,1,1,0.86384696,Prioritize Shipment
1,5,1,2,1092.59,357.95,2.76,2.0,2,0.985,6.89,1,2025,8,12,5,0.002526107689069,13.78,0.3276160316312615,0.03,0,1,0.8519749,Prioritize Shipment
2,1,1,0,4539.56,158.52,1.89,9.7,4,0.658,14.2,1,2025,12,14,3,0.0004163399095947,137.73999999999998,0.0349196838460115,3.3174,1,1,0.8700039,Prioritize Shipment
1,3,3,2,1786.19,328.1,4.21,8.0,4,0.845,10.11,1,2025,5,21,6,0.0023569721026318,80.88,0.18368706576568,1.2400000000000002,1,1,0.8279594,Prioritize Shipment
7,1,2,3,2249.22,20.86,2.53,2.6,2,0.696,12.68,1,2025,2,13,4,0.0011248343870319,32.968,0.0092743262108642,0.7904000000000001,0,1,0.8819812,Prioritize Shipment
1,8,0,2,7181.29,299.24,1.89,2.1,2,0.851,4.34,1,2024,9,6,0,0.0002631839126396,9.114,0.0416693936604704,0.3129,0,1,0.85869676,Prioritize Shipment
6,6,0,2,3491.84,434.98,3.34,7.8,4,0.508,0.83,1,2024,5,31,0,0.0009565157624633,6.473999999999999,0.1245704270527859,3.8376,1,1,0.8691038,Prioritize Shipment
6,6,1,2,7799.55,225.07,3.67,6.8,2,0.915,58.26,1,2025,12,5,0,0.0004705399670493,396.168,0.0288567930201101,0.5779999999999997,0,1,0.9686252,Prioritize Shipment
4,8,0,0,12091.45,335.71,3.68,7.4,2,0.75,6.65,1,2025,3,11,5,0.0003043472867191,49.21000000000001,0.0277642466370865,1.85,1,1,0.9254369,Prioritize Shipment
2,5,2,2,13166.89,211.23,2.49,8.7,2,0.699,89.62,1,2025,12,13,2,0.0001891107163498,779.694,0.01604251269662,2.6187,1,1,0.9660801,Prioritize Shipment
3,1,2,3,1385.63,438.68,4.27,5.5,2,0.647,8.15,1,2025,4,20,3,0.0030816307383644,44.825,0.3165924525306178,1.9415,0,1,0.91040707,Prioritize Shipment
3,8,1,0,12189.92,275.73,1.64,10.0,4,0.719,37.3,1,2025,7,24,4,0.0001345373882683,373.0,0.0226195085775788,2.8100000000000005,1,1,0.8993414,Prioritize Shipment
2,0,2,1,3535.57,455.65,2.16,8.4,2,0.942,23.87,1,2025,4,12,2,0.000610934021954,200.508,0.128875966251552,0.4872000000000004,1,1,0.93766385,Prioritize Shipment
6,3,3,1,5871.85,410.43,3.23,8.1,2,0.802,91.82,1,2024,5,16,4,0.0005500821717176,743.742,0.0698979027052802,1.6037999999999994,1,1,0.9702232,Prioritize Shipment
5,3,2,0,7525.58,380.26,4.18,7.3,2,0.847,48.32,1,2025,4,20,3,0.000555438916336,352.736,0.0505289957717544,1.1169000000000002,1,1,0.96854794,Prioritize Shipment
6,6,0,0,3566.0,164.04,2.77,9.0,4,0.526,1.09,1,2025,6,17,5,0.0007767807066741,9.81,0.0460011217049915,4.266,1,1,0.8747465,Prioritize Shipment
2,0,2,4,7727.41,290.8,3.44,1.4,2,0.848,39.58,1,2025,12,31,6,0.0004451685622996,55.41199999999999,0.0376322726502152,0.2128,0,1,0.9418907,Prioritize Shipment
3,8,3,4,9009.2,103.74,3.99,7.7,2,0.687,139.21,1,2024,10,5,2,0.000442880610931,1071.917,0.0115148958842072,2.4100999999999995,1,1,0.969463,Prioritize Shipment
1,4,2,3,11308.87,176.89,3.08,2.4,2,0.604,60.49,1,2024,12,9,1,0.0002723525869516,145.176,0.0156417042551554,0.9504,0,1,0.9549504,Prioritize Shipment
7,6,1,3,8776.29,314.55,3.06,3.8,2,0.584,58.16,1,2024,8,24,2,0.0003486666917342,221.008,0.0358408849297368,1.5808,0,1,0.96378297,Prioritize Shipment
0,7,3,2,1975.85,309.52,3.14,6.9,2,0.983,29.9,1,2024,8,7,6,0.0015891894627628,206.31,0.1566515676797327,0.1173000000000001,0,1,0.9289676,Prioritize Shipment
5,0,1,1,2716.46,390.95,1.66,8.2,2,0.924,22.33,1,2024,3,6,6,0.0006110894325703,183.106,0.1439189238935968,0.6231999999999996,1,1,0.92435914,Prioritize Shipment
6,8,2,3,2829.88,417.39,2.01,0.3,2,0.73,13.3,1,2025,2,21,0,0.0007102774675957,3.99,0.1474938866665724,0.081,0,1,0.8227943,Prioritize Shipment
7,1,0,4,3013.92,425.58,4.2,6.2,4,0.539,1.62,1,2025,4,22,5,0.0013935340022296,10.044,0.1412048096830705,2.8582,0,1,0.84589773,Prioritize Shipment
7,7,1,1,13503.1,143.78,1.91,6.9,4,0.701,37.6,1,2025,3,1,2,0.0001414490005998,259.44,0.0106479252912294,2.0631000000000004,0,1,0.87750316,Prioritize Shipment
2,0,2,1,14744.49,17.68,3.75,8.1,4,0.576,37.82,1,2025,2,2,3,0.0002543322963357,306.342,0.0011990919997911,3.4344,1,1,0.8913567,Prioritize Shipment
3,0,2,1,6268.91,84.09,3.23,5.9,2,0.562,39.2,1,2025,12,13,2,0.0005152410865684,231.28000000000003,0.0134138151608493,2.5842,0,1,0.9604826,Prioritize Shipment
5,4,0,1,14557.32,356.4,1.82,9.1,4,0.702,3.38,1,2024,1,21,3,0.0001250230124775,30.758,0.024482528377476,2.7118,1,1,0.87003547,Prioritize Shipment
5,8,3,4,8573.06,379.73,2.18,7.9,4,0.762,48.98,1,2025,2,3,1,0.0002542849344341,386.942,0.0442934028223294,1.8802,1,1,0.90818834,Prioritize Shipment
1,3,0,0,8788.38,250.81,2.7,9.3,2,0.755,6.14,1,2025,3,5,6,0.0003072238569565,57.102,0.0285388205789918,2.2785,1,1,0.93122935,Prioritize Shipment
0,1,0,1,3212.13,323.32,2.0,9.0,4,0.773,0.5,1,2025,9,9,5,0.0006226398059854,4.5,0.1006559510356056,2.043,1,1,0.87006235,Prioritize Shipment
5,2,3,1,4685.14,224.54,4.39,8.5,4,0.64,28.11,1,2024,1,30,5,0.0009370050841597,238.935,0.0479259958080228,3.06,1,1,0.89279187,Prioritize Shipment
3,1,2,3,7476.53,146.83,2.42,5.0,2,0.813,43.65,1,2025,11,15,2,0.0003236795679279,218.25,0.0196387896524189,0.9350000000000004,0,1,0.9622498,Prioritize Shipment
0,6,1,3,5380.76,282.73,1.75,4.1,2,0.703,35.67,1,2024,6,18,5,0.0003252328667325,146.247,0.0525446219493157,1.2177,0,1,0.9345689,Prioritize Shipment
7,0,0,3,12243.18,52.63,2.98,0.4,2,0.724,5.57,1,2024,1,28,3,0.0002434008158011,2.228,0.0042987197770513,0.1104,0,1,0.80536765,Prioritize Shipment
2,7,0,0,7337.85,226.99,4.3,1.0,2,0.718,2.69,1,2024,1,28,3,0.000586002711966,2.69,0.030934129206784,0.282,0,1,0.85116214,Prioritize Shipment
1,0,0,1,12706.52,322.07,2.5,0.5,2,0.936,5.73,1,2024,11,30,2,0.0001967493853549,2.865,0.0253468298165036,0.0319999999999999,0,1,0.80355746,Prioritize Shipment
3,4,0,2,12031.38,49.71,2.7,7.2,2,0.616,6.83,1,2025,1,23,4,0.0002244131595876,49.176,0.0041316956159642,2.7648,1,1,0.9215649,Prioritize Shipment
6,8,1,3,5703.04,338.89,2.4,5.1,2,0.667,40.12,1,2025,7,6,3,0.0004208281898776,204.612,0.0594226938615194,1.6982999999999997,0,1,0.9631013,Prioritize Shipment
4,5,0,4,6190.45,314.74,3.76,2.6,2,0.726,2.75,1,2024,12,24,5,0.0006073871850996,7.15,0.0508428304888982,0.7124,0,1,0.88223785,Prioritize Shipment
6,8,3,0,7789.45,495.82,2.94,6.7,2,0.978,115.41,1,2024,9,10,5,0.0003774335800345,773.247,0.0636527611063682,0.1474000000000001,0,1,0.96112484,Prioritize Shipment
5,8,3,4,8381.52,490.0,4.06,0.6,2,0.593,95.46,1,2024,6,5,6,0.0004843990111578,57.276,0.0584619496225028,0.2442,0,1,0.9488901,Prioritize Shipment
5,5,1,2,13643.85,492.81,2.69,1.0,2,0.702,79.36,1,2024,9,1,3,0.0001971584266904,79.36,0.0361195703558746,0.298,0,1,0.9487914,Prioritize Shipment
5,4,0,3,2519.45,455.19,1.71,9.1,4,0.753,0.5,1,2024,8,11,3,0.0006787195618091,4.55,0.1806703844092957,2.2477,1,1,0.87070566,Prioritize Shipment
4,5,2,2,9491.05,315.69,1.8,6.7,2,0.788,60.49,1,2025,12,17,6,0.0001896523566939,405.283,0.0332618624915051,1.4204,0,1,0.9682189,Prioritize Shipment
2,5,1,3,986.22,437.5,3.82,1.4,2,0.68,5.6,1,2024,11,14,4,0.003873375109002,7.839999999999999,0.4436129869603131,0.4479999999999999,0,1,0.88024294,Prioritize Shipment
5,4,3,4,13213.1,34.58,2.37,6.2,4,0.911,71.57,1,2024,1,27,2,0.0001793674459437,443.734,0.0026170996965133,0.5517999999999998,0,1,0.86831707,Prioritize Shipment
7,6,0,4,12408.23,456.19,3.17,2.5,2,0.568,4.75,1,2025,8,12,5,0.0002554755996624,11.875,0.0367651147665702,1.08,0,1,0.8806877,Prioritize Shipment
6,6,1,3,6260.67,359.97,1.87,9.0,2,0.558,49.9,1,2024,7,22,1,0.0002986900763017,449.1,0.0574970410515168,3.978,1,1,0.9687873,Prioritize Shipment
6,8,1,2,13672.53,454.87,1.48,4.4,2,0.567,92.84,1,2025,8,2,2,0.0001082462426485,408.496,0.0332688975632161,1.9052000000000004,0,1,0.9657886,Prioritize Shipment
5,1,0,0,6312.35,410.02,1.23,3.3,2,0.89,2.5,1,2024,12,21,2,0.0001948561153928,8.25,0.0649552068564005,0.3629999999999999,0,1,0.8664419,Prioritize Shipment
0,6,0,3,14235.61,106.5,2.34,9.6,4,0.936,2.88,0,2025,3,14,0,0.0001643765177607,27.648,0.0074812389493671,0.6143999999999995,1,1,0.8092736,Prioritize Shipment
3,4,3,1,2723.6,133.32,3.8,8.0,2,0.526,42.14,1,2025,11,8,2,0.0013952122191217,337.12,0.0489499192245557,3.792,1,1,0.9657164,Prioritize Shipment
7,3,0,2,10601.44,482.21,3.72,1.3,2,0.843,5.11,1,2025,5,16,0,0.0003508957273728,6.643000000000001,0.0454853302947524,0.2041,0,1,0.84264374,Prioritize Shipment
2,8,0,4,2711.82,50.98,3.96,2.8,2,0.945,1.21,1,2025,1,5,3,0.0014602739119853,3.388,0.0187991828366189,0.1540000000000001,0,1,0.8421665,Prioritize Shipment
5,7,1,0,14048.32,171.77,2.16,1.4,2,0.954,83.64,1,2025,3,21,0,0.0001537550397485,117.096,0.0122270848044463,0.0644,0,1,0.9493786,Prioritize Shipment
0,3,2,0,2141.95,208.66,3.17,2.3,2,0.907,11.76,1,2025,10,28,5,0.0014799598496696,27.048,0.0974159060669016,0.2138999999999999,0,1,0.85663575,Prioritize Shipment
1,7,2,3,2307.61,410.6,1.59,6.1,2,0.501,13.72,1,2025,7,5,2,0.0006890245752098,83.692,0.1779330129441283,3.0439,0,1,0.9194563,Prioritize Shipment
0,1,3,2,1294.04,464.45,1.87,0.6,2,0.734,15.26,1,2024,11,26,5,0.0014450867052023,9.156,0.3589147167011839,0.1596,0,1,0.84360874,Prioritize Shipment
1,2,3,4,5530.82,36.28,4.25,5.6,4,0.641,28.71,0,2025,11,15,2,0.000768421319081,160.77599999999998,0.0065596059897085,2.0104,0,1,0.8114185,Prioritize Shipment
1,6,0,4,3756.77,498.12,1.96,7.3,2,0.941,2.55,1,2024,1,30,5,0.0005217247795313,18.615,0.1325926261123252,0.4307000000000003,1,1,0.9159828,Prioritize Shipment
0,6,0,0,3057.61,216.6,2.04,1.3,2,0.851,0.69,1,2024,7,5,0,0.0006671877708406,0.8969999999999999,0.0708396427274897,0.1937,0,1,0.83421504,Prioritize Shipment
3,8,0,0,7726.33,398.4,2.87,8.0,4,0.604,2.86,1,2025,5,14,6,0.0003714570824699,22.88,0.0515639378592423,3.168,1,1,0.8727561,Prioritize Shipment
2,5,2,1,5754.71,206.06,4.14,5.0,2,0.672,33.37,1,2024,9,21,2,0.0007194107087933,166.85,0.0358071909792152,1.6399999999999997,0,1,0.9375967,Prioritize Shipment
4,1,0,1,8918.53,302.55,3.35,9.4,2,0.88,5.44,1,2024,12,14,2,0.0003756224400209,51.136,0.0339237520084587,1.128,1,1,0.92294455,Prioritize Shipment
3,8,2,4,11374.43,479.91,2.44,6.6,2,0.805,72.31,1,2025,7,22,5,0.0002145162438909,477.246,0.0421920043465914,1.2869999999999997,0,1,0.9688722,Prioritize Shipment
3,6,1,3,13521.79,432.03,3.82,9.0,4,0.985,41.04,1,2025,12,8,1,0.0002825069757776,369.36,0.0319506515039798,0.1350000000000001,1,1,0.8613647,Prioritize Shipment
6,6,2,4,1029.97,72.79,3.54,8.5,4,0.758,2.55,1,2025,12,29,1,0.0034369933104847,21.675,0.0706719613192617,2.057,1,1,0.8659246,Prioritize Shipment
3,5,1,2,6891.06,211.92,2.87,2.6,2,0.98,43.17,1,2025,2,18,5,0.0004164816443333,112.242,0.0307528885251325,0.052,0,1,0.94937044,Prioritize Shipment
1,5,2,0,6311.06,359.32,1.48,5.6,4,0.588,14.17,1,2025,12,9,5,0.0002345089414456,79.35199999999999,0.0569349681353053,2.3072,0,1,0.8151298,Prioritize Shipment
7,0,2,0,3137.96,117.28,3.69,9.3,2,0.948,21.95,1,2025,11,10,1,0.0011759232112582,204.135,0.0373746000586368,0.4836000000000005,1,1,0.93362767,Prioritize Shipment
5,3,3,4,2764.21,129.89,2.2,9.1,4,0.662,16.75,1,2025,7,17,4,0.0007958874325756,152.42499999999998,0.0469899175532973,3.0758,1,1,0.86156964,Prioritize Shipment
2,7,3,1,12098.78,240.61,2.9,7.5,2,0.941,185.62,1,2024,5,3,0,0.0002396935889403,1392.15,0.0198871291154975,0.4425000000000004,1,1,0.96828204,Prioritize Shipment
3,0,0,3,9964.82,283.36,1.38,6.9,2,0.961,6.35,1,2024,11,19,5,0.0001384871979624,43.815,0.0284360379816193,0.2691000000000002,0,1,0.89828014,Prioritize Shipment
7,7,3,3,10972.87,359.63,4.02,0.4,2,0.916,123.86,1,2024,7,8,1,0.0003663581177941,49.544,0.0327744701249536,0.0335999999999999,0,1,0.94275916,Prioritize Shipment
7,3,0,3,10187.23,232.5,3.22,2.8,2,0.623,3.79,1,2024,10,10,4,0.0003160819967743,10.612,0.0228226907608839,1.0556,0,1,0.8872463,Prioritize Shipment
7,0,0,2,8954.1,188.53,3.37,2.2,2,0.856,3.62,1,2025,1,4,2,0.0003763639003361,7.964000000000001,0.0210551590891323,0.3168000000000001,0,1,0.8630417,Prioritize Shipment
4,2,2,4,9059.28,203.76,1.22,9.3,4,0.855,23.98,1,2024,10,7,1,0.0001346685387801,223.014,0.0224918536572442,1.3485000000000005,1,1,0.8515864,Prioritize Shipment
2,5,2,4,14252.57,333.54,2.83,5.8,2,0.86,86.42,1,2025,10,15,6,0.0001985606806351,501.236,0.023402095201076,0.812,0,1,0.96664256,Prioritize Shipment
5,4,2,0,11572.28,143.42,3.21,8.2,4,0.779,29.12,1,2025,5,17,2,0.0002773869972036,238.784,0.0123934090775542,1.8122,1,1,0.8519339,Prioritize Shipment
7,1,0,1,2531.64,293.32,2.11,7.8,2,0.612,1.64,1,2024,4,15,1,0.000833451833594,12.792,0.1158616548956407,3.0264,1,1,0.93130803,Prioritize Shipment
4,3,0,3,6665.6,123.48,3.68,0.1,2,0.961,2.8,1,2025,5,5,1,0.0005520883341334,0.2799999999999999,0.018524963994239,0.0039,0,1,0.81943214,Prioritize Shipment
2,4,2,0,825.8,359.06,1.91,8.8,4,0.944,2.19,1,2025,3,27,4,0.0023129086945991,19.272,0.4348026156454347,0.4928000000000004,1,1,0.8117924,Prioritize Shipment
7,4,3,4,4395.82,388.63,3.95,1.5,2,0.703,51.57,1,2024,12,14,2,0.0008985809246056,77.355,0.0884089885391121,0.4455,0,1,0.95377505,Prioritize Shipment
4,7,1,1,8353.7,337.04,2.59,8.6,4,0.519,25.23,1,2024,7,7,3,0.0003100422567245,216.978,0.0403461939021032,4.1366,1,1,0.8919818,Prioritize Shipment
6,4,3,1,4448.46,366.57,1.83,0.3,2,0.553,49.79,1,2024,3,16,2,0.0004113783196881,14.937,0.0824037981683548,0.1340999999999999,0,1,0.9408557,Prioritize Shipment
5,5,1,1,659.44,171.44,3.44,5.5,2,0.636,5.5,1,2024,9,11,6,0.005216547373529,30.25,0.2599781632900643,2.002,0,1,0.91055596,Prioritize Shipment
1,2,0,4,2484.84,169.91,1.39,2.4,2,0.997,0.7,1,2024,5,1,6,0.0005593921540219,1.68,0.0683786481222131,0.0072,0,1,0.83849925,Prioritize Shipment
6,0,2,2,13550.27,4.54,4.27,6.8,2,0.592,86.9,1,2025,7,25,0,0.0003151228720903,590.9200000000001,0.0003350486743068,2.7744,0,1,0.96500534,Prioritize Shipment
4,0,0,0,8024.31,155.15,2.53,7.6,2,0.848,4.64,1,2025,3,29,2,0.0003152919067184,35.264,0.0193349957815687,1.1552000000000002,1,1,0.918612,Prioritize Shipment
2,8,3,0,1181.01,184.99,3.52,4.8,2,0.972,16.27,1,2024,10,31,4,0.0029804997417464,78.09599999999999,0.1566371156891135,0.1344000000000001,0,1,0.88904375,Prioritize Shipment
4,8,1,2,1700.58,200.78,2.24,5.6,2,0.927,12.0,1,2024,11,8,0,0.0013171976619741,67.19999999999999,0.1180656011478436,0.4087999999999997,0,1,0.9000887,Prioritize Shipment
5,0,2,4,4686.06,242.45,4.14,6.7,2,0.963,29.59,1,2025,9,16,5,0.0008834714024148,198.253,0.0517385607525298,0.2479000000000002,0,1,0.9319076,Prioritize Shipment
1,2,0,2,8712.87,468.31,3.37,3.8,2,0.813,4.91,1,2024,8,4,3,0.0003867841480476,18.658,0.0537492238493171,0.7106000000000002,0,1,0.8909645,Prioritize Shipment
5,1,0,2,11122.3,402.75,2.01,9.3,4,0.626,2.42,1,2024,6,9,3,0.0001807180169569,22.506,0.0362110354872643,3.4782,1,1,0.86942655,Prioritize Shipment
2,8,2,1,3616.64,425.22,3.41,5.1,2,0.955,22.35,1,2024,9,2,1,0.0009428640948504,113.985,0.1175732171297115,0.2295000000000001,0,1,0.89276373,Prioritize Shipment
1,3,0,3,4302.83,476.18,2.68,8.6,4,0.686,1.49,1,2025,7,19,2,0.0006228458944462,12.814,0.1106667007527604,2.7003999999999992,1,1,0.87375844,Prioritize Shipment
5,1,1,0,1245.67,75.8,3.63,8.3,2,0.95,9.21,1,2024,6,9,3,0.0029140944230815,76.44300000000001,0.0608507871266065,0.4150000000000004,1,1,0.92142993,Prioritize Shipment
3,4,0,1,2045.67,480.22,4.1,8.9,4,0.571,1.09,1,2025,8,31,3,0.0020042333318668,9.701,0.2347494952753865,3.8181000000000007,1,1,0.8734943,Prioritize Shipment
4,8,2,4,5734.12,37.03,4.07,9.4,4,0.728,14.93,1,2024,8,27,5,0.0007097863316428,140.342,0.0064578348552175,2.5568000000000004,1,1,0.86160237,Prioritize Shipment
0,8,1,3,6967.08,75.54,3.06,9.0,4,0.714,20.95,1,2024,7,21,3,0.0004392083914638,188.55,0.0108424189186861,2.5740000000000003,1,1,0.8652364,Prioritize Shipment
6,5,3,3,7596.66,127.35,2.38,3.8,2,0.578,99.82,1,2024,3,2,2,0.0003132955798995,379.316,0.0167639462605934,1.6036,0,1,0.968977,Prioritize Shipment
7,0,3,1,1071.69,251.43,2.04,9.9,2,0.536,16.94,1,2025,8,5,5,0.0019035355373288,167.70600000000002,0.2346107549757859,4.5936,1,1,0.93069655,Prioritize Shipment
1,7,2,4,13916.1,376.98,4.25,5.4,2,0.65,84.12,1,2025,3,25,5,0.0003054016570734,454.2480000000001,0.0270894862784831,1.89,0,1,0.9668478,Prioritize Shipment
3,4,2,0,3118.34,67.1,3.41,9.9,4,0.813,7.91,1,2024,5,7,5,0.0010935305322703,78.309,0.0215178588608041,1.8513000000000008,1,1,0.8640741,Prioritize Shipment
7,1,3,4,8735.21,273.91,4.27,7.9,2,0.843,135.33,1,2025,4,24,4,0.0004888262560373,1069.1070000000002,0.0313570022930187,1.2403000000000002,1,1,0.96848583,Prioritize Shipment
4,5,0,0,13903.74,428.22,4.19,1.1,2,0.762,6.03,1,2024,10,5,2,0.0003013577641699,6.633000000000001,0.0307989073443548,0.2618,0,1,0.85375375,Prioritize Shipment
6,3,1,4,14191.86,46.27,2.72,8.1,4,0.923,40.25,1,2025,7,6,3,0.0001916591623649,326.025,0.0032603196480235,0.6236999999999996,1,1,0.8833675,Prioritize Shipment
2,5,1,2,12745.97,65.32,2.75,7.5,4,0.794,36.3,1,2024,3,23,2,0.0002157544698441,272.25,0.0051247570800809,1.5449999999999997,1,1,0.86861277,Prioritize Shipment
6,8,0,1,2248.22,117.61,3.6,4.2,2,0.507,1.63,1,2024,9,13,0,0.0016012667799414,6.846,0.0523124961080321,2.0706,0,1,0.90522873,Prioritize Shipment
6,8,1,4,10596.19,118.61,4.32,5.5,2,0.596,75.52,1,2024,4,3,6,0.0004076937087764,415.36,0.0111936460180498,2.222,0,1,0.9690345,Prioritize Shipment
6,1,3,1,11009.12,436.97,2.04,8.1,4,0.602,65.08,1,2025,11,21,0,0.0001853009141511,527.1479999999999,0.0396916374787448,3.2238,1,1,0.91000116,Prioritize Shipment
4,5,1,2,5071.71,433.43,3.76,3.9,2,0.621,33.75,1,2025,8,24,3,0.0007413673100394,131.625,0.0854603279761658,1.4781,0,1,0.9352475,Prioritize Shipment
6,4,3,4,13183.17,257.25,1.28,7.6,2,0.769,202.42,1,2024,10,11,0,9.709349117093993e-05,1538.3919999999998,0.0195135160966596,1.7555999999999998,1,1,0.96547884,Prioritize Shipment
2,4,3,2,14970.04,424.25,4.46,8.4,2,0.788,235.7,1,2025,10,12,3,0.0002979283956489,1979.88,0.0283399376354371,1.7807999999999995,1,1,0.96156174,Prioritize Shipment
1,4,1,1,11624.23,236.48,3.18,3.5,2,0.98,75.89,1,2024,4,3,6,0.0002735665072009,265.615,0.0203437130889529,0.07,0,1,0.9596915,Prioritize Shipment
2,6,1,0,6557.62,286.81,3.88,2.8,2,0.69,41.84,1,2024,4,17,6,0.0005916780783271,117.152,0.0437369045476865,0.8680000000000001,0,1,0.9538908,Prioritize Shipment
7,5,0,4,1110.35,85.26,2.42,9.6,4,0.521,0.6,1,2025,7,17,4,0.0021794929526725,5.76,0.0767865988201918,4.5984,1,1,0.8740017,Prioritize Shipment
7,2,2,0,6702.71,18.54,2.95,1.8,2,0.51,34.78,1,2024,3,31,3,0.0004401204885785,62.604000000000006,0.0027660453756764,0.882,0,1,0.9288358,Prioritize Shipment
7,7,0,3,3664.68,276.3,1.63,7.8,4,0.531,1.48,1,2024,11,27,6,0.0004447864479299,11.544,0.0753953960509512,3.6582,1,1,0.8711188,Prioritize Shipment
